Timestamp,Event_Type,ScrollDeltaX,ScrollDeltaY,PackageName
1777532515262,CLICK,0,0,com.mele.logger
1777532518103,CLICK,0,0,com.sec.android.app.launcher
1777532518782,CLICK,0,0,com.ss.android.ugc.trill
1777532519461,SCROLL,0,0,com.ss.android.ugc.trill
1777532520683,SCROLL,16,0,com.ss.android.ugc.trill
1777532520934,SCROLL,16,0,com.ss.android.ugc.trill
1777532521117,SCROLL,15,0,com.ss.android.ugc.trill
1777532521225,SCROLL,16,0,com.ss.android.ugc.trill
1777532521459,SCROLL,10,0,com.ss.android.ugc.trill
1777532521627,SCROLL,11,0,com.ss.android.ugc.trill
1777532521734,SCROLL,16,0,com.ss.android.ugc.trill
1777532536595,CLICK,0,0,com.ss.android.ugc.trill
1777532540534,SCROLL,0,31,com.ss.android.ugc.trill
1777532541811,SCROLL,0,2,com.ss.android.ugc.trill
1777532541916,SCROLL,0,0,com.ss.android.ugc.trill
1777532543949,SCROLL,0,1926,com.ss.android.ugc.trill
1777532544084,SCROLL,0,2049,com.ss.android.ugc.trill
1777532553687,SCROLL,0,3922,com.ss.android.ugc.trill
1777532553792,SCROLL,0,4098,com.ss.android.ugc.trill
1777532556565,SCROLL,0,4141,com.ss.android.ugc.trill
1777532556670,SCROLL,0,4140,com.ss.android.ugc.trill
1777532556929,SCROLL,0,4141,com.ss.android.ugc.trill
1777532557754,SCROLL,0,4100,com.ss.android.ugc.trill
1777532557861,SCROLL,0,4098,com.ss.android.ugc.trill
1777532558181,SCROLL,0,5959,com.ss.android.ugc.trill
1777532558291,SCROLL,0,6147,com.ss.android.ugc.trill
1777532564688,SCROLL,0,7991,com.ss.android.ugc.trill
1777532564799,SCROLL,0,8196,com.ss.android.ugc.trill
1777532568480,SCROLL,0,8912,com.ss.android.ugc.trill
1777532568581,SCROLL,0,10232,com.ss.android.ugc.trill
1777532568707,SCROLL,0,10245,com.ss.android.ugc.trill
1777532572559,SCROLL,0,10255,com.ss.android.ugc.trill
1777532572694,SCROLL,0,10256,com.ss.android.ugc.trill
1777532572809,SCROLL,0,10256,com.ss.android.ugc.trill
1777532573615,SCROLL,0,10245,com.ss.android.ugc.trill
1777532574077,CLICK,0,0,com.ss.android.ugc.trill
1777532575085,SCROLL,0,11925,com.ss.android.ugc.trill
1777532575194,SCROLL,0,12293,com.ss.android.ugc.trill
