Timestamp,Event_Type,ScrollDeltaX,ScrollDeltaY,PackageName
1777900603918,CLICK,0,0,com.mele.logger
1777900606098,CLICK,0,0,com.sec.android.app.launcher
1777900606470,SCROLL,16,0,com.ss.android.ugc.trill
1777900610770,SCROLL,0,1835,com.ss.android.ugc.trill
1777900610877,SCROLL,0,2049,com.ss.android.ugc.trill
1777900620763,SCROLL,0,3279,com.ss.android.ugc.trill
1777900620873,SCROLL,0,4092,com.ss.android.ugc.trill
1777900620989,SCROLL,0,4098,com.ss.android.ugc.trill
1777900625279,SCROLL,0,5540,com.ss.android.ugc.trill
1777900625386,SCROLL,0,6143,com.ss.android.ugc.trill
1777900625494,SCROLL,0,6147,com.ss.android.ugc.trill
1777900626037,SCROLL,0,4377,com.ss.android.ugc.trill
1777900626147,SCROLL,0,4098,com.ss.android.ugc.trill
1777900652553,SCROLL,0,4120,com.ss.android.ugc.trill
1777900652666,SCROLL,0,4127,com.ss.android.ugc.trill
1777900652792,SCROLL,0,4132,com.ss.android.ugc.trill
1777900653060,SCROLL,0,4133,com.ss.android.ugc.trill
1777900653460,SCROLL,0,4135,com.ss.android.ugc.trill
1777900653585,SCROLL,0,4138,com.ss.android.ugc.trill
1777900653776,SCROLL,0,4329,com.ss.android.ugc.trill
1777900653887,SCROLL,0,6088,com.ss.android.ugc.trill
1777900653993,SCROLL,0,6147,com.ss.android.ugc.trill
1777900657007,SCROLL,0,7893,com.ss.android.ugc.trill
1777900657116,SCROLL,0,8196,com.ss.android.ugc.trill
1777900657359,SCROLL,0,7214,com.ss.android.ugc.trill
1777900657465,SCROLL,0,6158,com.ss.android.ugc.trill
1777900657578,SCROLL,0,6147,com.ss.android.ugc.trill
1777900660010,SCROLL,0,8047,com.ss.android.ugc.trill
1777900660118,SCROLL,0,8196,com.ss.android.ugc.trill
1777900662345,SCROLL,0,9022,com.ss.android.ugc.trill
1777900662451,SCROLL,0,10228,com.ss.android.ugc.trill
1777900662560,SCROLL,0,10245,com.ss.android.ugc.trill
1777900663972,SCROLL,0,12066,com.ss.android.ugc.trill
1777900664079,SCROLL,0,12294,com.ss.android.ugc.trill
1777900665125,SCROLL,0,14170,com.ss.android.ugc.trill
1777900665233,SCROLL,0,14343,com.ss.android.ugc.trill
1777900681092,SCROLL,0,14354,com.ss.android.ugc.trill
1777900681194,SCROLL,0,14355,com.ss.android.ugc.trill
1777900681311,SCROLL,0,14357,com.ss.android.ugc.trill
1777900685297,SCROLL,0,15742,com.ss.android.ugc.trill
1777900685408,SCROLL,0,16388,com.ss.android.ugc.trill
1777900685535,SCROLL,0,16392,com.ss.android.ugc.trill
1777900750309,SCROLL,0,17938,com.ss.android.ugc.trill
1777900750417,SCROLL,0,18439,com.ss.android.ugc.trill
1777900750530,SCROLL,0,18441,com.ss.android.ugc.trill
1777900758301,SCROLL,0,20039,com.ss.android.ugc.trill
1777900758410,SCROLL,0,20488,com.ss.android.ugc.trill
1777900758516,SCROLL,0,20490,com.ss.android.ugc.trill
1777900767150,SCROLL,343,0,com.ss.android.ugc.trill
1777900767252,SCROLL,799,0,com.ss.android.ugc.trill
1777900767352,SCROLL,995,0,com.ss.android.ugc.trill
1777900767453,SCROLL,1062,0,com.ss.android.ugc.trill
1777900767555,SCROLL,1079,0,com.ss.android.ugc.trill
1777900767687,SCROLL,1080,0,com.ss.android.ugc.trill
1777900769724,SCROLL,554,0,com.ss.android.ugc.trill
1777900769833,SCROLL,182,0,com.ss.android.ugc.trill
1777900769940,SCROLL,50,0,com.ss.android.ugc.trill
1777900770039,SCROLL,9,0,com.ss.android.ugc.trill
1777900770139,SCROLL,1,0,com.ss.android.ugc.trill
1777900770242,SCROLL,0,0,com.ss.android.ugc.trill
1777900771177,SCROLL,436,0,com.ss.android.ugc.trill
1777900771282,SCROLL,842,0,com.ss.android.ugc.trill
1777900771384,SCROLL,1019,0,com.ss.android.ugc.trill
1777900771493,SCROLL,1071,0,com.ss.android.ugc.trill
1777900771600,SCROLL,1079,0,com.ss.android.ugc.trill
1777900771701,SCROLL,1080,0,com.ss.android.ugc.trill
1777900772394,SCROLL,1569,0,com.ss.android.ugc.trill
1777900772502,SCROLL,1960,0,com.ss.android.ugc.trill
1777900772609,SCROLL,2111,0,com.ss.android.ugc.trill
1777900772718,SCROLL,2152,0,com.ss.android.ugc.trill
1777900772820,SCROLL,2160,0,com.ss.android.ugc.trill
1777900774289,SCROLL,2643,0,com.ss.android.ugc.trill
1777900774397,SCROLL,3042,0,com.ss.android.ugc.trill
1777900774504,SCROLL,3193,0,com.ss.android.ugc.trill
1777900774614,SCROLL,3234,0,com.ss.android.ugc.trill
1777900774720,SCROLL,3240,0,com.ss.android.ugc.trill
1777900777003,SCROLL,0,20392,com.ss.android.ugc.trill
1777900777110,SCROLL,0,20354,com.ss.android.ugc.trill
1777900777219,SCROLL,0,20341,com.ss.android.ugc.trill
1777900777326,SCROLL,0,20328,com.ss.android.ugc.trill
1777900777450,SCROLL,0,19268,com.ss.android.ugc.trill
1777900777535,SCROLL,0,0,com.ss.android.ugc.trill
1777900777556,SCROLL,0,18447,com.ss.android.ugc.trill
1777900777656,SCROLL,0,18441,com.ss.android.ugc.trill
1777900786051,SCROLL,0,20262,com.ss.android.ugc.trill
1777900786158,SCROLL,0,20490,com.ss.android.ugc.trill
1777900787029,SCROLL,0,19111,com.ss.android.ugc.trill
1777900787136,SCROLL,0,18444,com.ss.android.ugc.trill
1777900787244,SCROLL,0,18441,com.ss.android.ugc.trill
1777900791901,SCROLL,0,19896,com.ss.android.ugc.trill
1777900792008,SCROLL,0,20487,com.ss.android.ugc.trill
1777900792115,SCROLL,0,20490,com.ss.android.ugc.trill
1777900792841,SCROLL,0,21401,com.ss.android.ugc.trill
1777900792945,SCROLL,0,22524,com.ss.android.ugc.trill
1777900793064,SCROLL,0,22539,com.ss.android.ugc.trill
1777900796356,SCROLL,0,24121,com.ss.android.ugc.trill
1777900796463,SCROLL,0,24587,com.ss.android.ugc.trill
1777900796572,SCROLL,0,24588,com.ss.android.ugc.trill
1777900802947,SCROLL,0,26194,com.ss.android.ugc.trill
1777900803054,SCROLL,0,26635,com.ss.android.ugc.trill
1777900803162,SCROLL,0,26637,com.ss.android.ugc.trill
1777900856233,SCROLL,0,28044,com.ss.android.ugc.trill
1777900856341,SCROLL,0,28682,com.ss.android.ugc.trill
1777900856447,SCROLL,0,28686,com.ss.android.ugc.trill
1777900873648,SCROLL,0,30431,com.ss.android.ugc.trill
1777900873756,SCROLL,0,30735,com.ss.android.ugc.trill
1777900904299,SCROLL,0,32137,com.ss.android.ugc.trill
1777900904407,SCROLL,0,32780,com.ss.android.ugc.trill
1777900904513,SCROLL,0,32784,com.ss.android.ugc.trill
1777900906341,SCROLL,581,0,com.ss.android.ugc.trill
1777900906449,SCROLL,926,0,com.ss.android.ugc.trill
1777900906559,SCROLL,1046,0,com.ss.android.ugc.trill
1777900906666,SCROLL,1076,0,com.ss.android.ugc.trill
1777900906776,SCROLL,1080,0,com.ss.android.ugc.trill
1777900908094,SCROLL,1650,0,com.ss.android.ugc.trill
1777900908201,SCROLL,1997,0,com.ss.android.ugc.trill
1777900908309,SCROLL,2123,0,com.ss.android.ugc.trill
1777900908418,SCROLL,2156,0,com.ss.android.ugc.trill
1777900908536,SCROLL,2160,0,com.ss.android.ugc.trill
1777900912900,SCROLL,2729,0,com.ss.android.ugc.trill
1777900913007,SCROLL,3077,0,com.ss.android.ugc.trill
1777900913116,SCROLL,3204,0,com.ss.android.ugc.trill
1777900913224,SCROLL,3236,0,com.ss.android.ugc.trill
1777900913333,SCROLL,3240,0,com.ss.android.ugc.trill
1777900916412,SCROLL,248,0,com.ss.android.ugc.trill
1777900916523,SCROLL,10,0,com.ss.android.ugc.trill
1777900916629,SCROLL,0,0,com.ss.android.ugc.trill
1777900917140,SCROLL,0,0,com.ss.android.ugc.trill
1777900917171,SCROLL,0,0,com.ss.android.ugc.trill
1777900917188,SCROLL,0,0,com.ss.android.ugc.trill
1777900917405,SCROLL,3740,0,com.ss.android.ugc.trill
1777900917515,SCROLL,4124,0,com.ss.android.ugc.trill
1777900917621,SCROLL,4272,0,com.ss.android.ugc.trill
1777900917730,SCROLL,4313,0,com.ss.android.ugc.trill
1777900917836,SCROLL,4320,0,com.ss.android.ugc.trill
1777900917996,SCROLL,0,0,com.ss.android.ugc.trill
1777900921485,SCROLL,4745,0,com.ss.android.ugc.trill
1777900921593,SCROLL,5175,0,com.ss.android.ugc.trill
1777900921702,SCROLL,5343,0,com.ss.android.ugc.trill
