Timestamp,Event_Type,ScrollDeltaX,ScrollDeltaY,PackageName
1777864655858,CLICK,0,0,com.mele.logger
1777864657271,CLICK,0,0,com.sec.android.app.launcher
1777864658200,CLICK,0,0,com.ss.android.ugc.trill
1777864658770,SCROLL,0,239733,com.ss.android.ugc.trill
1777864661292,SCROLL,0,240315,com.ss.android.ugc.trill
1777864661395,SCROLL,0,241762,com.ss.android.ugc.trill
1777864661510,SCROLL,0,241782,com.ss.android.ugc.trill
1777864662604,SCROLL,0,243073,com.ss.android.ugc.trill
1777864662711,SCROLL,0,243826,com.ss.android.ugc.trill
1777864662818,SCROLL,0,243831,com.ss.android.ugc.trill
1777864664806,SCROLL,0,245599,com.ss.android.ugc.trill
1777864664914,SCROLL,0,245880,com.ss.android.ugc.trill
1777864668277,SCROLL,0,246972,com.ss.android.ugc.trill
1777864668384,SCROLL,0,247922,com.ss.android.ugc.trill
1777864668496,SCROLL,0,247929,com.ss.android.ugc.trill
1777864669794,SCROLL,0,249235,com.ss.android.ugc.trill
1777864669902,SCROLL,0,249974,com.ss.android.ugc.trill
1777864670011,SCROLL,0,249978,com.ss.android.ugc.trill
1777864673565,SCROLL,0,251010,com.ss.android.ugc.trill
1777864673675,SCROLL,0,252019,com.ss.android.ugc.trill
1777864673824,SCROLL,0,252027,com.ss.android.ugc.trill
1777864702544,SCROLL,0,252059,com.ss.android.ugc.trill
1777864702648,SCROLL,0,252060,com.ss.android.ugc.trill
1777864702840,SCROLL,0,252057,com.ss.android.ugc.trill
1777864702969,SCROLL,0,252460,com.ss.android.ugc.trill
1777864703075,SCROLL,0,254062,com.ss.android.ugc.trill
1777864703193,SCROLL,0,254076,com.ss.android.ugc.trill
1777864706898,SCROLL,0,255852,com.ss.android.ugc.trill
1777864707006,SCROLL,0,256125,com.ss.android.ugc.trill
1777864708464,SCROLL,0,257920,com.ss.android.ugc.trill
1777864708574,SCROLL,0,258174,com.ss.android.ugc.trill
1777864709123,SCROLL,0,259451,com.ss.android.ugc.trill
1777864709230,SCROLL,0,260215,com.ss.android.ugc.trill
1777864709342,SCROLL,0,260223,com.ss.android.ugc.trill
1777864711151,SCROLL,0,261749,com.ss.android.ugc.trill
1777864711260,SCROLL,0,262270,com.ss.android.ugc.trill
1777864711423,SCROLL,0,262272,com.ss.android.ugc.trill
1777864712861,SCROLL,53,0,com.ss.android.ugc.trill
1777864712969,SCROLL,70,0,com.ss.android.ugc.trill
1777864713077,SCROLL,84,0,com.ss.android.ugc.trill
1777864713184,SCROLL,288,0,com.ss.android.ugc.trill
1777864713286,SCROLL,800,0,com.ss.android.ugc.trill
1777864713394,SCROLL,1004,0,com.ss.android.ugc.trill
1777864713503,SCROLL,1065,0,com.ss.android.ugc.trill
1777864713603,SCROLL,1079,0,com.ss.android.ugc.trill
1777864713729,SCROLL,1080,0,com.ss.android.ugc.trill
1777864714823,SCROLL,1118,0,com.ss.android.ugc.trill
1777864714931,SCROLL,1127,0,com.ss.android.ugc.trill
1777864715046,SCROLL,1129,0,com.ss.android.ugc.trill
1777864715305,SCROLL,1128,0,com.ss.android.ugc.trill
1777864715981,SCROLL,1130,0,com.ss.android.ugc.trill
1777864716093,SCROLL,1133,0,com.ss.android.ugc.trill
1777864716214,SCROLL,1157,0,com.ss.android.ugc.trill
1777864716316,SCROLL,1145,0,com.ss.android.ugc.trill
1777864716424,SCROLL,1101,0,com.ss.android.ugc.trill
1777864716532,SCROLL,1085,0,com.ss.android.ugc.trill
1777864716642,SCROLL,1081,0,com.ss.android.ugc.trill
1777864716756,SCROLL,1080,0,com.ss.android.ugc.trill
1777864717742,SCROLL,1190,0,com.ss.android.ugc.trill
1777864717852,SCROLL,1786,0,com.ss.android.ugc.trill
1777864717960,SCROLL,2050,0,com.ss.android.ugc.trill
1777864718066,SCROLL,2135,0,com.ss.android.ugc.trill
1777864718173,SCROLL,2160,0,com.ss.android.ugc.trill
1777864718294,SCROLL,0,263804,com.ss.android.ugc.trill
1777864718380,SCROLL,0,0,com.ss.android.ugc.trill
1777864718403,SCROLL,0,264319,com.ss.android.ugc.trill
1777864718510,SCROLL,0,264321,com.ss.android.ugc.trill
1777864719946,SCROLL,0,265402,com.ss.android.ugc.trill
1777864720054,SCROLL,0,266363,com.ss.android.ugc.trill
1777864720164,SCROLL,0,266370,com.ss.android.ugc.trill
1777864720994,SCROLL,0,267384,com.ss.android.ugc.trill
1777864721105,SCROLL,0,268414,com.ss.android.ugc.trill
1777864721214,SCROLL,0,268419,com.ss.android.ugc.trill
1777864721983,SCROLL,0,269916,com.ss.android.ugc.trill
1777864722089,SCROLL,0,270466,com.ss.android.ugc.trill
1777864722197,SCROLL,0,270468,com.ss.android.ugc.trill
1777864722732,SCROLL,0,272003,com.ss.android.ugc.trill
